Title,Abstract,Date,Authors
Disseminated intravascular coagulation at an early phase of trauma is associated with consumption coagulopathy and excessive fibrinolysis both by plasmin and neutrophil elastase.,"The aims of the present study were to confirm the consumption coagulopathy of disseminated intravascular coagulation with the fibrinolytic phenotype at an early phase of trauma and to test the hypothesis that thrombin-activatable fibrinolysis inhibitor, neutrophil elastase, and plasmin contribute to the increased fibrinolysis of this type of disseminated intravascular coagulation. Furthermore, we hypothesized that disseminated intravascular coagulation at an early phase of trauma progresses dependently to disseminated intravascular coagulation with a thorombotic phenotype from 3 to 5 days after injury. Fifty-seven trauma patients, including 30 patients with disseminated intravascular coagulation and 27 patients without disseminated intravascular coagulation, were studied prospectively. Levels of thrombin-activatable fibrinolysis inhibitor, tissue-type plasminogen activator plasminogen activator inhibitor-1 complex, plasmin alpha2 plasmin inhibitor complex, D-dimer, neutrophil elastase, and fibrin degradation product by neutrophil elastase were measured on days 1, 3, and 5 after trauma. The prothrombin time, fibrinogen, fibrin/fibrinogen degradation product, antithrombin, and lactate also were measured. Independent of the lactate levels, disseminated intravascular coagulation patients showed a prolonged prothrombin time, lesser fibrinogen and antithrombin levels, and increased levels of fibrin/fibrinogen degradation product on day 1. Disseminated intravascular coagulation diagnosed on day 1 continued to late-phase disseminated intravascular coagulation on days 3 and 5 after trauma. Increased levels of tissue-type plasminogen activator plasminogen activator inhibitor-1 complex, plasmin alpha2 plasmin inhibitor complex, D-dimer, neutrophil elastase, and fibrin degradation product by neutrophil elastase but not thrombin-activatable fibrinolysis inhibitor were observed in the disseminated intravascular coagulation patients. No correlation was observed between plasmin alpha2 plasmin inhibitor complex and fibrin degradation product by neutrophil elastase in disseminated intravascular coagulation patients. Multiple regression analysis showed the disseminated intravascular coagulation score and the tissue-type plasminogen activator plasminogen activator inhibitor-1 complex levels on day 1 to correlate with the total volume of transfused blood. Patient prognosis deteriorated in accordance with the increasing disseminated intravascular coagulation severity.",2011,"['Hayakawa, Mineji', 'Sawamura, Atsushi', 'Gando, Satoshi', 'Kubota, Nobuhiko', 'Uegaki, Shinji', 'Shimojima, Hidekazu', 'Sugano, Masahiro', 'Ieko, Masahiro']"
Prognostic value of plasma fibrinolysis activation markers in cardiovascular disease.,"The pivotal role of hypoactive endogenous fibrinolysis in the occurrence of thrombotic cardiovascular events is now well-recognized. To evaluate the diagnostic and prognostic role of impaired fibrinolysis, plasma fibrinolysis markers have been investigated in large prospective studies in both healthy individuals and patients with established coronary disease. Antigen and activity levels of components of the fibrinolytic system were measured by immunoassays, which replaced earlier global fibrinolysis tests. This review covers 45 studies in nearly 50,000 subjects, examining the association between plasma markers of fibrinolysis and coronary artery disease, to establish the usefulness of these markers in predicting future cardiovascular events. The predictive value of plasma levels of tissue-type plasminogen activator, platelet activator inhibitor-1, plasmin-antiplasmin complex, D-dimer, thrombin activatable fibrinolysis inhibitor, and lipoprotein(a) for major adverse cardiac events is highly variable and conflicting, especially after adjusting for conventional risk factors, judging from the published data in the last decade. The value of fibrinolysis activity markers is very limited in aiding diagnosis and risk stratification in the individual patient, on the basis of the weak prognostic values obtained in some studies and the lack of power in others. The physiological limitations of such markers in reflecting endogenous fibrinolysis is discussed. The emerging novel global assays of fibrinolysis will require large-scale clinical trials before their prognostic power or superiority to multiple biomarker measurements can be evaluated.",2010,"['Gorog', 'Diana A']"
Nebulized fibrinolytic agents improve pulmonary fibrinolysis but not inflammation in rat models of direct and indirect acute lung injury.,"Critically ill patients frequently develop acute lung injury (ALI). Disturbed alveolar fibrin turnover, a characteristic feature of ALI, is the result of both activation of coagulation and inhibition of fibrinolysis. Nebulized fibrinolytic agents could exert lung-protective effects, via promotion of fibrinolysis as well as anti-inflammation. Rats were challenged intratracheally with Pseudomonas aeruginosa, resulting in pneumonia as a model for direct ALI, or received an intravenous bolus infusion of lipopolysaccharide, as a model for indirect ALI. Rats were randomized to nebulization of normal saline (placebo), recombinant tissue plasminogen activator (rtPA), or monoclonal antibodies against plasminogen activator inhibitor-type 1 (anti-PAI-1). Nebulized rtPA or anti-PA1-1 enhanced the bronchoalveolar fibrinolytic system, as reflected by a significant reduction of PAI-1 activity levels in bronchoalveolar lavage fluid, and a consequent increase in plasminogen activator activity (PAA) levels to supranormal values. Both treatments also significantly affected systemic fibrinolysis as reflected by a significant increase in PAA levels in plasma to supranormal levels. Neither nebulized rtPA nor anti-PA1-1 affected pulmonary inflammation. Neither treatment affected bacterial clearance of P. aeruginosa from the lungs in case of pneumonia.",2013,"['Hofstra, Jorrit J', 'Cornet, Alexander D', 'Declerck, Paul J', 'Dixon, Barry', 'Aslami, Hamid', 'Vlaar, Alexander P J', 'Roelofs, Joris J', 'van der Poll, Tom', 'Levi, Marcel', 'Schultz, Marcus J']"
Effect of endovascular and open abdominal aortic aneurysm repair on thrombin generation and fibrinolysis.,"Abdominal aortic aneurysm (AAA) is associated with a prothrombotic diathesis that may increase the risk of cardiovascular events. This diathesis is exacerbated in the short term by open aneurysm repair (OAR) and endovascular aneurysm repair (EVAR). However, the effect of EVAR and OAR on coagulation and fibrinolysis in the medium and long term is poorly understood. The purpose of this study was to investigate the medium-term effects of EVAR and OAR on thrombin generation, neutralization, and fibrinolysis. Prothrombin fragment (PF)1+2, thrombin antithrombin (TAT) complex, plasminogen activator inhibitor (PAI) activity, and tissue-plasminogen activator (t-PA) antigen were measured in eight age-matched controls (AMCs), 29 patients with AAA immediately before (preoperatively) and 12 months after EVAR (post-EVAR), and in 11 patients at a mean of 16 months after OAR (post-OAR). Preoperatively, PF1+2 levels were significantly higher in patients with AAAs than in AMC. PF1+2 levels post-EVAR and post-OAR were significantly lower than preoperative values and similar to AMC. There was no significant difference in TAT, PAI, or t-PA between AMC, AAA preoperatively, and post-EVAR. Post-OAR, PAI activity was significantly higher than in preoperative patients.",2013,"['Abdelhamid, Mohamed F', 'Davies, Robert S M', 'Vohra, Rajiv K', 'Adam, Donald J', 'Bradbury, Andrew W']"
"Abnormalities in blood coagulation, fibrinolysis, and platelet activation in adult patients after the Fontan procedure.","Thrombosis occurs in up to 30% of patients with various forms of congenital single ventricle after the Fontan procedure. We investigated hemostatic abnormalities in adult Fontan patients. Forty-eight Fontan patients between ages 18 and 40 years, including 10 (21%) patients with previous thromboembolism 5 to 15 years after surgery, and 35 control subjects matched for age and sex were studied. Coagulation factors and inhibitors, together with markers of fibrinolysis, platelets, and endothelial activation, were determined in peripheral venous blood plasma. Compared with control subjects, Fontan patients showed lower, although mostly within normal ranges, values of all coagulation factors, as well as reduced free protein S, in association with higher antithrombin and free tissue factor pathway inhibitor levels. Thrombin generation, reflected by prothrombin fragment 1.2, and platelet activation markers were increased in Fontan patients. The plasma clot lysis time was prolonged in Fontan patients, which was associated with an increased activity of thrombin-activatable fibrinolysis inhibitor. Fontan patients with previous thromboembolism had lower oxygen saturation, coagulation factors V and VIII, and free protein S, and increased von Willebrand factor, soluble CD40 ligand, and P-selectin. Other laboratory or clinical parameters were not associated with prior thrombotic episodes.",2014,"['Tomkiewicz-Pajak, Lidia', 'Hoffman, Piotr', 'Trojnarska, Olga', 'Lipczyńska, Magdalena', 'Podolec, Piotr', 'Undas, Anetta']"
EFFECT OF ε-AMINOCAPROIC ACID ON FIBRINOLYSIS IN PLASMA OF ASIAN ELEPHANTS (ELEPHAS MAXIMUS).,"ε-Aminocaproic acid (EACA) is a lysine analogue antifibrinolytic drug used to treat bleeding disorders in humans and domestic animals. Use in zoological medicine is rare and dose recommendations are anecdotal, but EACA may be a valuable therapeutic option for bleeding disorders in exotic species, including Asian elephants ( Elephas maximus ). This study used an in vitro model of hyperfibrinolysis and a thromboelastograph-based assay to estimate the therapeutic plasma concentration of EACA in Asian elephants (61.5 μg/ml, 95% CI = 34.6-88.5 μg/ml). Substantial but incomplete inhibition of lysis was seen at relatively low concentrations of EACA (40 μg/ml). Asian elephants appear sensitive to EACA-mediated inhibition of hyperfibrinolysis. Doses published for domestic animals, targeting higher plasma concentrations, may be inappropriate in this species.",2016,"['Kaye, Sarrah', 'Abou-Madi, Noha', 'Fletcher, Daniel J']"
Fibrinolysis alterations in infertile women during controlled ovarian stimulation: influence of BMI and genetic components.,"Ovarian stimulation protocols have been described to induce prothrombotic phenotype through alterations of both coagulation and fibrinolysis pathways. We investigated fibrinolytic changes during ovarian stimulation through a global test (CLT) and PAI-1 and TAFI concentrations at different times of ovarian stimulation procedure, and the influence of polymorphisms in genes encoding for fibrinogen chains (FGA, FGB, FGG), t-PA (PLAT), TAFI (CBP2), FXIII (FXIIA1, FXIIIB), plasminogen (PLG) and PAI-1 (PAI1) on their intermediate phenotype. We evaluated fibrinolytic and genetic parameters in 110 infertile women undergoing ovarian stimulation procedure (in vitro fertilization, IVF or intracytoplasmic sperm injection, ICSI). All women were observed during the mid-luteal phase of cycle (T(0)) and on day 5 (T(1)), 7 (T(2)) and 9 (T(3)) of the ovarian stimulation. Significant changes in fibrinolytic parameters from T(0) to T(3) of ovarian stimulation were found (CLT p=0.003; TAFI p=0.009 and PAI-1 p=0.003). CLT values, TAFI and PAI-1 concentrations significantly increased from baseline to T(1) (p<0.0001, p=0.01, p=0.005, respectively)(,) and decreased at T(2,) but remained higher than those at T(0). Moreover, at baseline overweight women showed longer CLT, higher TAFI and PAI-1 concentrations than normal weight women, as well as at T(1) two-fold longer CLT and higher PAI-1 concentrations were observed (p=0.001 and p=0.05, respectively). Significant differences of TAFI and PAI-1 concentrations during ovarian stimulation according to TAFI and PAI1 polymorphisms were observed.",2012,"['Sticchi, Elena', 'Romagnuolo, Ilaria', 'Cellai, Anna Paola', 'Lami, Donatella', 'Fedi, Sandra', 'Prisco, Domenico', 'Noci, Ivo', 'Abbate, Rosanna', 'Fatini, Cinzia']"
Modelling fibrinolysis: 1D continuum models.,"Fibrinolysis is the enzymatic degradation of the fibrin mesh that stabilizes blood clots. Experiments have shown that coarse clots made of thick fibres sometimes lyse more quickly than fine clots made of thin fibres, despite the fact that individual thick fibres lyse more slowly than individual thin fibres. This paper aims at using a 1D continuum reaction-diffusion model of fibrinolysis to elucidate the mechanism by which coarse clots lyse more quickly than fine clots. Reaction-diffusion models have been the standard tool for investigating fibrinolysis, and have been successful in capturing the wave-like behaviour of lysis seen in experiments. These previous models treat the distribution of fibrin within a clot as homogeneous, and therefore cannot be used directly to study the lysis of fine and coarse clots. In our model, we include a spatially heterogeneous fibrin concentration, as well as a more accurate description of the role of fibrin as a cofactor in the activation of the lytic enzyme. Our model predicts spatio-temporal protein distributions in reasonable quantitative agreement with experimental data. The model also predicts observed behaviour such as a front of lysis moving through the clot with an accumulation of lytic proteins at the front. In spite of the model improvements, however, we find that 1D continuum models are unable to accurately describe the observed differences in lysis behaviour between fine and coarse clots. Features of the problems that lead to the inaccuracy of 1D continuum models are discussed. We conclude that higher-dimensional, multiscale models are required to investigate the effect of clot structure on lysis behaviour.",2014,"['Bannish, Brittany E', 'Keener, James P', 'Woodbury, Michael', 'Weisel, John W', 'Fogelson, Aaron L']"
Modelling fibrinolysis: a 3D stochastic multiscale model.,"Fibrinolysis, the proteolytic degradation of the fibrin fibres that stabilize blood clots, is initiated when tissue-type plasminogen activator (tPA) activates plasminogen to plasmin, the main fibrinolytic enzyme. Many experiments have shown that coarse clots made of thick fibres lyse more quickly than fine clots made of thin fibres, despite the fact that individual thick fibres lyse more slowly than individual thin fibres. The generally accepted explanation for this is that a coarse clot with fewer fibres to transect will be degraded faster than a fine clot with a higher fibre density. Other experiments show the opposite result. The standard mathematical tool for investigating fibrinolysis has been deterministic reaction-diffusion models, but due to low tPA concentrations, stochastic models may be more appropriate. We develop a 3D stochastic multiscale model of fibrinolysis. A microscale model representing a fibre cross section and containing detailed biochemical reactions provides information about single fibre lysis times, the number of plasmin molecules that can be activated by a single tPA molecule and the length of time tPA stays bound to a given fibre cross section. Data from the microscale model are used in a macroscale model of the full fibrin clot, from which we obtain lysis front velocities and tPA distributions. We find that the fibre number impacts lysis speed, but so does the number of tPA molecules relative to the surface area of the clot exposed to those molecules. Depending on the values of these two quantities (tPA number and surface area), for given kinetic parameters, the model predicts coarse clots lyse faster or slower than fine clots, thus providing a possible explanation for the divergent experimental observations.",2014,"['Bannish, Brittany E', 'Keener, James P', 'Fogelson, Aaron L']"
Carbon monoxide-releasing molecule-2 decreases fibrinolysis in human plasma.,"Carbon monoxide, derived from carbon monoxide-releasing molecules, has been recently demonstrated to enhance the velocity of formation and strength of plasma thrombi. We tested the hypothesis that carbon monoxide-releasing molecule-2 would modulate fibrinolysis of plasma thrombi. Normal plasma was exposed to 0, 25, 50, 100 or 200 micromol/l carbon monoxide-releasing molecule-2, with coagulation activated with tissue factor and fibrinolysis initiated with tissue-type plasminogen activator. Additional experiments utilized factor XIII, plasminogen activator inhibitor-1, thrombin activatable fibrinolysis inhibitor or alpha2-antiplasmin-deficient plasmas. Thrombus growth/disintegration kinetics was monitored with thrombelastography. Carbon monoxide-releasing molecule-2, in a concentration-dependent fashion, increased the velocity of thrombus formation and strength, and markedly attenuated fibrinolysis in normal plasma. In factor XIII-deficient plasma, carbon monoxide-releasing molecule-2 mediated effects on thrombus growth/disintegration kinetics were similar to that seen with normal plasma; however, carbon monoxide-releasing molecule-2 had a less marked effect on thrombus growth/disintegration in both plasminogen activator inhibitor-1 and thrombin activatable fibrinolysis inhibitor-deficient plasma, with even less carbon monoxide-releasing molecule-2-mediated effects noted in alpha2-antiplasmin-deficient plasma. Carbon monoxide-releasing molecule-2 attenuated fibrinolysis by enhancing the velocity of clot growth and strength while augmenting the effects of plasminogen activator inhibitor-1, thrombin activatable fibrinolysis inhibitor and alpha2-antiplasmin. These findings serve as the rationale for further investigations to determine if carbon monoxide-releasing molecules could be utilized as hemostatic agents.",2009,"['Nielsen, Vance G', 'Kirklin, James K', 'George, James F']"
